1, Alimentos y Bebidas No Alcohólicas,,,,,,,,,,
12541,Seguro,relacionado,con,el,transporte,,,,,,
1254101,Seguros,de,vehículos,,,,,,,,
1255,Otros,seguros,,,,,,,,,
12551,Otros,Seguros,,,,,,,,,
1255101,Seguros,de,servicio,funerario,,,,,,,
127,Otros,Servicios,,,,,,,,,
1271,Otros,servicios,,,,,,,,,
12711,Otros,servicios,,,,,,,,,
1271101,Celebración,de,cumpleaños,,,,,,,,
1271102,Honorarios,a,abogados,,,,,,,,
1271103,Servicios,funerarios,,,,,,,,,
1271104,Fotocopias,,,,,,,,,,
1271105,Trámite,para,pasaporte,(renovación),,,,,,,
Indice,General,,,,,,,,,,
